[2025-04-23 12:45:45] eth:ethertype:ip:tcp 192.7.0.42:35276 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:45] eth:ethertype:ip:tcp 192.7.0.42:35286 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:45] eth:ethertype:ip:tcp 192.7.0.42:35294 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:45] eth:ethertype:ip:tcp 192.7.0.42:35302 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:45] eth:ethertype:ip:tcp 192.7.0.42:50820 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:45] eth:ethertype:ip:tcp 192.7.0.42:58057 -> 200.187.13.105:113 | Possível SYN
[2025-04-23 12:45:45] eth:ethertype:ip:tcp 51.195.201.11:80 -> 192.7.0.42:59964 | Possível SYN
[2025-04-23 12:45:45] eth:ethertype:ip:tcp 192.7.0.42:54160 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:45] eth:ethertype:ip:tcp 192.7.0.42:36225 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:45] eth:ethertype:ip:tcp 192.7.0.42:54160 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:46] eth:ethertype:ip:tcp 192.7.0.42:50830 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:46] eth:ethertype:ip:tcp 192.7.0.42:48592 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:46] eth:ethertype:ip:tcp 192.7.0.42:16263 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:46] eth:ethertype:ip:tcp 192.7.0.42:59964 -> 51.195.201.11:80 | Possível FIN
[2025-04-23 12:45:46] eth:ethertype:ip:tcp 192.7.0.42:35170 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:46] eth:ethertype:ip:tcp 192.7.0.42:50838 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:46] eth:ethertype:ip:tcp 192.7.0.42:35314 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:46] eth:ethertype:ip:tcp 192.7.0.42:35311 -> 200.187.13.105:1 | Possível SYN
[2025-04-23 12:45:46] eth:ethertype:ip:tcp 192.7.0.42:56844 -> 200.187.13.105:4 | Possível SYN
[2025-04-23 12:45:46] eth:ethertype:ip:tcp 192.7.0.42:26270 -> 200.187.13.105:7 | Possível SYN
[2025-04-23 12:45:46] eth:ethertype:ip:tcp 192.7.0.42:6652 -> 200.187.13.105:19 | Possível SYN
[2025-04-23 12:45:46] eth:ethertype:ip:tcp 192.7.0.42:33363 -> 200.187.13.105:13 | Possível SYN
[2025-04-23 12:45:46] eth:ethertype:ip:tcp 192.7.0.42:16263 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:46] eth:ethertype:ip:tcp 192.7.0.42:13171 -> 200.187.13.105:3 | Possível SYN
[2025-04-23 12:45:46] eth:ethertype:ip:tcp 192.7.0.42:10434 -> 200.187.13.105:17 | Possível SYN
[2025-04-23 12:45:46] eth:ethertype:ip:tcp 192.7.0.42:22016 -> 200.187.13.105:9 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35212 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35206 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35196 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35188 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35178 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:50792 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:50844 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35328 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35336 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:45542 -> 200.187.13.105:113 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35340 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35346 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35362 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:31214 -> 200.187.13.105:6 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35302 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35294 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35286 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35276 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35272 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35256 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35242 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:50804 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35228 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35372 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:50860 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35388 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35394 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35396 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35412 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35428 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35436 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35448 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:56188 -> 200.187.13.105:20 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:50820 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:50866 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:61379 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:13253 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:50870 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:61379 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:50830 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:50876 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:28492 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:36789 -> 200.187.13.105:113 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:35314 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:50838 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:47] eth:ethertype:ip:tcp 192.7.0.42:50888 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:50892 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:35362 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:35346 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:35340 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:35336 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:35328 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:50844 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:35456 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:35464 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:35468 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:35476 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:35448 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:35436 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:35428 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:35412 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:35396 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:35394 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:35486 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:50902 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:50904 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:50920 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:50924 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:35502 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:35508 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:35516 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:50936 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:50952 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:50960 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:50966 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:62035 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:50976 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:36343 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:50978 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:48490 -> 200.187.13.105:113 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:32734 -> 200.187.13.105:1 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:59577 -> 200.187.13.105:7 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:14917 -> 200.187.13.105:13 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:50686 -> 200.187.13.105:4 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:56806 -> 200.187.13.105:3 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:41065 -> 200.187.13.105:9 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:50986 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:50992 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:2680 -> 200.187.13.105:19 | Possível SYN
[2025-04-23 12:45:48] eth:ethertype:ip:tcp 192.7.0.42:64879 -> 200.187.13.105:6 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:35518 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:35530 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:35536 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:35542 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:64143 -> 200.187.13.105:17 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:35552 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:50909 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:50998 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:51002 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:51012 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:51018 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:35558 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:35566 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:35572 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:55705 -> 200.187.13.105:20 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:51028 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:51032 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:51036 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:51042 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:5288 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:51056 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:51070 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:43226 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:51721 -> 200.187.13.105:113 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:24771 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:50992 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:50986 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:51074 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:35542 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:35536 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:35530 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:35518 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:51078 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:35584 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:35590 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:49] eth:ethertype:ip:tcp 192.7.0.42:35604 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:35572 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:35566 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:35558 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51018 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51012 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51002 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:50998 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:35552 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51080 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51084 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51092 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:35610 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51042 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51036 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51032 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51028 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:35618 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51094 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51104 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51112 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51116 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51120 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51134 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51144 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51148 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:18813 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51056 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51162 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:57373 -> 200.187.13.105:113 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51070 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51168 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:48644 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:23589 -> 200.187.13.105:1 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:45761 -> 200.187.13.105:13 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:35102 -> 200.187.13.105:7 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:3812 -> 200.187.13.105:3 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:28784 -> 200.187.13.105:4 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:59978 -> 200.187.13.105:19 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51074 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:1557 -> 200.187.13.105:9 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:23217 -> 200.187.13.105:17 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:35604 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:35590 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:35584 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:50] eth:ethertype:ip:tcp 192.7.0.42:51078 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:51180 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:35626 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:35630 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:35636 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:51190 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:19914 -> 200.187.13.105:6 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:35610 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:51092 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:51084 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:51080 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:51192 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:32750 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:51208 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:51214 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:35644 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:19323 -> 200.187.13.105:20 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:51134 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:51120 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:51116 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:51112 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:51104 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:51094 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:35618 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:35648 -> 200.187.13.105:443 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:51228 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:51242 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:51254 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:51268 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:51280 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:51296 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:51148 -> 200.187.13.105:80 | Possível SYN
[2025-04-23 12:45:51] eth:ethertype:ip:tcp 192.7.0.42:51144 -> 200.187.13.105:80 | Possível SYN
